File,Principle,Subcategory,Score,Rationale
10.1101_2023.12.05.23299473.pdf,boundary_crossing_partnerships_rubric,B2,0,"The provided sections do not demonstrate evidence of community engagement, patient involvement, or collaborative research. The study appears to be a retrospective cohort analysis using existing data without any indication of active participation or input from the community or patients in the research process. There is no mention of partnerships with community organizations or stakeholders, nor is there any indication that patients were involved in shaping the research questions or methodology. Therefore, it does not meet the criteria for the 'boundary_crossing_partnerships_rubric' subcategory 'B2'."
10.1101_2023.12.05.23299473.pdf,boundary_crossing_partnerships_rubric,B3,0,"The provided sections do not mention any partnership incentives, reward systems, or policy support that would indicate the implementation of boundary-crossing partnerships. The focus is primarily on the methodology and results of the study without any reference to collaborative efforts or incentives that would foster partnerships across different sectors or disciplines."
10.1101_2023.12.05.23299473.pdf,cross_disciplinary_team_science_rubric,T1,1,"The publication demonstrates some elements of interdisciplinary collaboration, particularly in the use of a diverse dataset from the National COVID-19 Cohort Collaborative (N3C) and the involvement of subject matter experts in developing code sets for psychiatric outcomes. However, the text does not explicitly mention a multi-professional or cross-field team working together, which would be necessary for a higher score. The focus appears to be primarily on the methodology and data analysis rather than on the collaborative efforts of a cross-disciplinary team."
10.1101_2023.12.05.23299473.pdf,cross_disciplinary_team_science_rubric,T2,1,"The publication demonstrates some elements of knowledge integration and a holistic approach, particularly in the way it categorizes and analyzes different patient cohorts based on various health conditions and demographic factors. However, the integration of knowledge across disciplines is not fully realized, as the focus remains primarily on the medical and psychiatric aspects without a broader interdisciplinary collaboration evident in the methods or results. Thus, while there is an attempt at a holistic approach, it does not fully meet the criteria for a higher score."
10.1101_2023.12.05.23299473.pdf,cross_disciplinary_team_science_rubric,T3,0,"The provided sections do not demonstrate evidence of team leadership, shared resources, or team policies. There is no mention of a cross-disciplinary team or collaborative efforts among different fields, which are essential for fulfilling the criteria of the 'T3' subcategory. The focus is primarily on the methodology and data analysis without any indication of how team dynamics or policies were structured or utilized in the research process."
10.1101_2023.12.05.23299473.pdf,generalizable_solutions_rubric,G1,1,"The publication discusses the systematic filtering process and cohort selection, which indicates an awareness of operational challenges in data collection and analysis. However, it does not explicitly address bottlenecks or roadblocks encountered during the research process or how these challenges were managed across multiple projects. The focus is primarily on methodology rather than on generalizable solutions to potential issues faced in similar research contexts."
10.1101_2023.12.05.23299473.pdf,generalizable_solutions_rubric,G2,1,"The study focuses on a specific cohort of COVID-19 patients and compares them to ARDS and COVID-negative groups, which suggests an attempt to identify common solutions or outcomes across different conditions. However, the analysis is primarily centered on COVID-19 and its psychiatric implications, limiting the generalizability of the findings across a broader range of diseases. While there is some consideration of commonalities in psychiatric outcomes, the study does not explicitly address solutions that are applicable across multiple diseases, which is necessary for a higher score."
10.1101_2023.12.05.23299473.pdf,generalizable_solutions_rubric,G3,1,"The publication demonstrates some aspects of the 'generalizable_solutions_rubric' under subcategory 'G3' by utilizing a large, shared dataset (N3C Data Enclave) and applying systematic filtering and matching techniques to create comparable cohorts. However, it lacks a clear discussion on how the findings could inform shared resources, policies, or the organizational environment, which limits its generalizability. The focus is primarily on the methodology and results without explicit connections to broader implications for shared resources or policy development."
10.1172_jci85939.pdf,bold_rigorous_research_approaches_rubric,R1,1,"The research demonstrates some ambitious elements, particularly in exploring the complex interactions of TNF and ABCA1 in podocyte injury, which could lead to significant advances in understanding glomerular diseases. However, while the study addresses high-risk hypotheses, such as the second-hit model for podocyte injury, it does not clearly indicate a paradigm shift or a major advance that would warrant a higher score. The research is rigorous and methodologically sound, but it lacks the boldness and transformative potential typically associated with a score of 2."
10.1172_jci85939.pdf,bold_rigorous_research_approaches_rubric,R2,2,"The methods section demonstrates rigorous research approaches through detailed descriptions of study protocols, including ethical approval, experimental design, and specific methodologies used for data collection and analysis. The use of established cell culture techniques, stable cell line development, and pharmacological treatments indicates a robust approach to investigating the role of TNF and ABCA1 in podocyte injury. Additionally, the mention of quality control measures for biopsy samples and the normalization of gene expression data further supports the reproducibility and reliability of the findings. Overall, the methods reflect a commitment to rigorous and reproducible research practices, aligning well with the principles outlined in the rubric."
10.1172_jci85939.pdf,bold_rigorous_research_approaches_rubric,R3,2,"The methods section demonstrates a rigorous approach to research by detailing study approval, the use of appropriate animal models, and the implementation of well-defined experimental protocols. The publication emphasizes high-reward research by investigating the complex interactions of TNF and ABCA1 in podocyte injury, which has significant implications for understanding glomerular diseases. The methods include sharing data from multiple cohorts (NEPTUNE and ERCB) and employing rigorous testing through various experimental setups, including in vitro and in vivo studies. The detailed description of podocyte culture, gene expression analysis, and pharmacological treatments indicates a commitment to reproducibility and thorough testing of hypotheses. Overall, the research approach is both bold and rigorous, fulfilling the criteria of the rubric effectively."
10.1172_jci85939.pdf,boundary_crossing_partnerships_rubric,B1,0,"The provided sections do not demonstrate any evidence of cross-sector partnerships or industry-academia collaboration. The focus is primarily on experimental methods and findings related to podocyte biology and TNF expression in glomerular diseases, without any mention of partnerships with industry or other sectors. There are no references to collaborative efforts that would indicate a boundary-crossing partnership, which is essential for scoring in this rubric subcategory."
10.1172_jci85939.pdf,boundary_crossing_partnerships_rubric,B2,0,"The provided sections do not demonstrate community engagement, patient involvement, or collaborative research. The focus is primarily on experimental methods and findings related to podocyte biology and TNF expression in glomerular diseases, without any indication of partnerships with community members or patients in the research process. There is no mention of how the research involves or benefits the community or patients, which is essential for scoring in this subcategory."
10.1172_jci85939.pdf,boundary_crossing_partnerships_rubric,B3,0,"The provided sections do not demonstrate any evidence of partnership incentives, reward systems, or policy support related to boundary-crossing partnerships. The focus is primarily on experimental methods and findings without any mention of collaborative efforts, incentives for partnerships, or supportive policies that would indicate a structured approach to fostering partnerships in research."
10.1172_jci85939.pdf,cross_disciplinary_team_science_rubric,T1,0,"The provided sections do not demonstrate evidence of interdisciplinary, multi-professional, or cross-field collaboration. The focus is primarily on specific experimental methods and findings related to podocyte biology and TNF signaling, without mention of contributions from diverse fields or professions. There is no indication of a cross-disciplinary team approach in the research methodology or analysis presented."
10.1172_jci85939.pdf,cross_disciplinary_team_science_rubric,T2,1,"The publication demonstrates some elements of knowledge integration and a holistic approach, particularly in discussing the interplay between local and systemic factors affecting TNF expression and podocyte injury. However, the integration of knowledge across different disciplines is not fully realized, as the focus remains primarily on specific biological mechanisms without a broader interdisciplinary perspective. Therefore, it does not fully meet the criteria for a higher score."
10.1172_jci85939.pdf,cross_disciplinary_team_science_rubric,T3,0,"The provided sections do not demonstrate evidence of team leadership, shared resources, or team policies. The methods described focus primarily on experimental protocols and results without mentioning any collaborative efforts, leadership structures, or resource sharing among a cross-disciplinary team. There is no indication of how team dynamics or policies were established or utilized in the research process."
10.1172_jci85939.pdf,generalizable_solutions_rubric,G1,1,"The publication discusses various operational challenges related to the modulation of local TNF pathway activation in podocytes, indicating potential bottlenecks in understanding the complex interactions between local and systemic factors. However, it does not explicitly address multiple projects or provide a comprehensive framework for generalizable solutions to these challenges. The focus is primarily on specific experimental findings rather than broader implications or strategies that could be applied across different contexts."
10.1172_jci85939.pdf,generalizable_solutions_rubric,G2,1,"The publication discusses specific mechanisms related to TNF expression and its effects on podocyte injury in focal segmental glomerulosclerosis (FSGS) and minimal-change disease. While it identifies potential common pathways and factors that may be relevant across different glomerular diseases, the focus remains primarily on the specific conditions studied (FSGS and minimal-change disease). There is some indication of broader implications, such as the involvement of TNF in various contexts, but the solutions and findings are not explicitly generalized across a wide range of diseases or conditions. Therefore, it partially meets the criteria for generalizable solutions but does not fully demonstrate a comprehensive application across multiple diseases."
10.1172_jci85939.pdf,generalizable_solutions_rubric,G3,0,"The relevant sections do not provide evidence of shared resources, policies, or an organizational environment that would support the generalizability of the solutions discussed. The focus is primarily on specific experimental methods and findings related to podocyte injury and TNF expression, without addressing broader implications or frameworks that could be applied across different contexts or organizations. There is no mention of how the findings could be translated into policies or shared resources that would benefit a wider audience or organizational settings."
10.1038_s41541-024-00964-3.pdf,bold_rigorous_research_approaches_rubric,R1,1,"The research utilizes a large and diverse dataset (N3C) to investigate the incidence of acute kidney injury (AKI) in COVID-19 patients compared to vaccinated individuals, which reflects an ambitious approach. However, while the study addresses significant health concerns and employs rigorous methods, it does not clearly indicate a paradigm shift or high-risk elements typically associated with a score of 2. The study's design is retrospective and observational, which, while valuable, does not inherently carry the same level of risk or innovation as more experimental or novel approaches might. Thus, it demonstrates some ambition but falls short of the highest scoring criteria."
10.1038_s41541-024-00964-3.pdf,bold_rigorous_research_approaches_rubric,R2,2,"The publication demonstrates rigorous methods through the use of a large, diverse dataset (N3C) sourced from over 98 medical institutions, which enhances the robustness and reproducibility of the findings. The study design is a comparative retrospective observational cohort, which is appropriate for the research question. The use of established statistical methods and programming languages (SQL, Python, R) for analysis further supports the rigor of the research. Additionally, the ethical considerations are well addressed, with appropriate IRB approvals and data usage authorizations. The methods section indicates a commitment to reproducibility and adherence to FAIR data principles, as the dataset is de-identified and managed under NIH authority, ensuring data integrity and accessibility. Overall, the research approaches are robust and align well with the rubric's criteria."
10.1038_s41541-024-00964-3.pdf,bold_rigorous_research_approaches_rubric,R3,2,"The publication demonstrates a high-reward research approach by utilizing a large, diverse dataset (N3C) that aggregates data from over 20 million individuals, including a significant cohort of COVID-19 patients. The study design is rigorous, employing a comparative retrospective observational cohort design and utilizing various statistical methods and programming languages for analysis. The research emphasizes reproducibility and sharing data, as indicated by the use of a de-identified dataset and adherence to ethical standards with appropriate IRB approvals. The methods section details the rigorous testing of AKI incidence across different COVID-19 strains and vaccine types, showcasing a thorough approach to data analysis and interpretation. Overall, the publication aligns well with the principles of bold and rigorous research approaches."
10.1038_s41541-024-00964-3.pdf,boundary_crossing_partnerships_rubric,B1,2,"The publication demonstrates strong evidence of cross-sector partnerships, particularly through its collaboration with the NIH and the use of the N3C dataset, which aggregates data from over 98 medical institutions across the United States. This indicates a clear industry-academia collaboration, as the research leverages extensive clinical data for its study. The involvement of multiple funding sources, including NIH grants and other institutions, further supports the presence of a boundary-crossing partnership."
10.1038_s41541-024-00964-3.pdf,boundary_crossing_partnerships_rubric,B2,0,"The publication does not demonstrate the principle of 'boundary_crossing_partnerships_rubric' in subcategory 'B2' as it lacks evidence of community engagement, patient involvement, or collaborative research. The methods section primarily focuses on the dataset and study design without mentioning any partnerships with community members or patients, nor does it indicate any collaborative efforts with external stakeholders."
10.1038_s41541-024-00964-3.pdf,boundary_crossing_partnerships_rubric,B3,1,"The publication mentions partnerships with various institutions, including the NIH and Johns Hopkins University, which indicates some level of collaboration. However, there is limited information on specific partnership incentives, reward systems, or policy support that would fully demonstrate the principles outlined in subcategory B3 of the rubric. The acknowledgment of funding sources suggests some level of support, but it does not explicitly detail how these partnerships incentivize collaboration or support policy initiatives. Therefore, while there is evidence of partnerships, it does not fully meet the criteria for a higher score."
10.1038_s41541-024-00964-3.pdf,cross_disciplinary_team_science_rubric,T1,2,"The research publication demonstrates a strong implementation of the 'cross_disciplinary_team_science_rubric' subcategory 'T1' by utilizing a diverse dataset (N3C) sourced from over 98 medical institutions, indicating a multi-professional and interdisciplinary approach. The study design incorporates various methodologies and programming languages (SQL, Python, R), which suggests collaboration across different fields of expertise. Additionally, the involvement of multiple institutions and the use of a large, diverse cohort further emphasize the interdisciplinary nature of the research."
10.1038_s41541-024-00964-3.pdf,cross_disciplinary_team_science_rubric,T2,2,"The publication demonstrates a strong integration of knowledge across various disciplines by utilizing a comprehensive dataset (N3C) that aggregates clinical data from multiple medical institutions. The study employs a holistic approach by analyzing the impact of COVID-19 vaccination on acute kidney injury (AKI) across different strains and vaccine types, indicating a thorough understanding of the interplay between infectious diseases, immunology, and nephrology. The use of diverse analytical methods (SQL, Python, R) further supports the integration of knowledge from different scientific domains, fulfilling the criteria for the 'cross_disciplinary_team_science_rubric' subcategory T2 effectively."
10.1038_s41541-024-00964-3.pdf,cross_disciplinary_team_science_rubric,T3,1,"The publication demonstrates some aspects of the 'T3' subcategory of the 'cross_disciplinary_team_science_rubric' by mentioning the management of the N3C Data Enclave under the authority of the NIH and the involvement of multiple institutions (e.g., Johns Hopkins University, University of Michigan). However, it lacks detailed information on team leadership, shared resources, and specific team policies that would indicate a more robust implementation of cross-disciplinary team science principles. The acknowledgment of funding sources suggests collaboration but does not provide enough evidence to score higher."
10.1038_s41541-024-00964-3.pdf,generalizable_solutions_rubric,G1,1,"The publication discusses the use of a large, diverse dataset (N3C) sourced from over 98 medical institutions, which indicates an effort to address operational challenges and bottlenecks in data collection and analysis. However, it does not explicitly mention roadblocks encountered during the research process or how these challenges were overcome in the context of multiple projects. The focus is primarily on the methodology and findings rather than on generalizable solutions to potential issues faced in similar research contexts. Thus, while there is some indication of addressing operational challenges, it lacks a comprehensive discussion of generalizable solutions."
10.1038_s41541-024-00964-3.pdf,generalizable_solutions_rubric,G2,1,"The publication utilizes a large and diverse dataset (N3C) that includes data from over 20 million individuals across various medical institutions, which suggests a potential for generalizability. However, the focus of the study appears to be primarily on COVID-19 and its associated outcomes, particularly acute kidney injury (AKI) in relation to vaccination and infection. While the study does analyze different strains of the virus and types of vaccines, it does not explicitly address common solutions or findings that can be generalized across a broader range of diseases or conditions beyond COVID-19. Therefore, it partially meets the criteria for generalizable solutions but does not fully demonstrate the principle across multiple diseases."
10.1038_s41541-024-00964-3.pdf,generalizable_solutions_rubric,G3,2,"The research publication demonstrates the principle of generalizable solutions, particularly in subcategory G3, by utilizing the N3C dataset, which aggregates data from over 98 medical institutions across the United States. This extensive dataset includes diverse demographic and clinical data from more than 20 million individuals, allowing for findings that can be applicable across various organizational environments. The study's design and methodology, including the use of shared resources like the N3C Data Enclave and adherence to established ethical guidelines, further support the generalizability of the results. The research also acknowledges the influence of different policies and organizational environments by detailing the ethical approvals and data usage agreements, which are crucial for ensuring that the findings can be reliably applied in similar contexts."
10.21037_gpm.2019.09.04.pdf,bold_rigorous_research_approaches_rubric,R1,1,"The research publication demonstrates some elements of ambitious research by addressing significant issues in male infertility, such as the impact of sperm DNA fragmentation and the implications of updated WHO guidelines on semen analysis. However, while it discusses important clinical outcomes and treatment options, it does not clearly present a paradigm shift or high-risk approaches that would warrant a higher score. The focus is more on refining existing knowledge rather than proposing major advances or bold new methodologies."
10.21037_gpm.2019.09.04.pdf,bold_rigorous_research_approaches_rubric,R2,1,"The publication demonstrates some rigorous methods and approaches, particularly in the context of systematic reviews and meta-analyses, which are mentioned in the relevant sections. However, it lacks comprehensive details on reproducibility, FAIR data principles, and a robust approach throughout the methodology. While there are references to various studies and findings, the overall presentation does not fully meet the criteria for a score of 2, as it does not provide sufficient evidence of rigorous methods or reproducibility in the research design."
10.21037_gpm.2019.09.04.pdf,bold_rigorous_research_approaches_rubric,R3,1,"The publication demonstrates some elements of rigorous research approaches, particularly in the context of discussing the importance of sperm analysis (SA) and its implications for fertility treatment. It highlights the need for referrals based on specific SA findings, such as azoospermia, and emphasizes the importance of thorough testing and genetic evaluation. However, while there is mention of systematic reviews and meta-analyses, the publication does not provide extensive details on high-reward research, reproducibility, or data sharing, which limits its score to a 1 rather than a 2."
10.21037_gpm.2019.09.04.pdf,boundary_crossing_partnerships_rubric,B1,0,"The provided sections do not demonstrate any evidence of cross-sector partnerships or industry-academia collaboration. The content primarily focuses on clinical findings and methodologies related to male infertility and assisted reproductive technology without mentioning any partnerships or collaborations with industry or other sectors. Therefore, it does not meet the criteria for the 'boundary_crossing_partnerships_rubric' subcategory 'B1'."
10.21037_gpm.2019.09.04.pdf,boundary_crossing_partnerships_rubric,B2,0,"The provided sections do not demonstrate evidence of community engagement, patient involvement, or collaborative research. The focus is primarily on clinical findings and methodologies related to male infertility and sperm analysis without any mention of partnerships with community members or patients in the research process. There is no indication of collaborative efforts that would involve stakeholders outside of the research team, which is essential for scoring in this subcategory."
10.21037_gpm.2019.09.04.pdf,boundary_crossing_partnerships_rubric,B3,0,"The relevant sections do not provide any evidence of partnership incentives, reward systems, or policy support related to boundary-crossing partnerships. The focus is primarily on clinical outcomes and methodologies without discussing collaborative frameworks or incentives that would indicate a partnership approach."
10.21037_gpm.2019.09.04.pdf,cross_disciplinary_team_science_rubric,T1,1,"The publication discusses various aspects of male infertility and assisted reproductive technology, indicating a focus on interdisciplinary approaches involving urology, gynecology, and reproductive medicine. However, while there are references to multiple professionals and methodologies, the evidence of a fully integrated cross-disciplinary team is limited. The references primarily focus on clinical outcomes and methodologies without explicit mention of collaboration among diverse fields or professions, which would be necessary for a higher score."
10.21037_gpm.2019.09.04.pdf,cross_disciplinary_team_science_rubric,T2,1,"The publication demonstrates some elements of knowledge integration and a holistic approach, particularly in discussing the implications of semen analysis (SA) results and the need for referrals based on those results. It highlights the importance of understanding the broader context of male infertility, such as the impact of updated WHO guidelines on the classification of oligospermia and the necessity for comprehensive evaluations in cases of azoospermia. However, the integration of knowledge across different disciplines and a fully holistic approach is not fully realized, as the focus remains primarily on clinical outcomes without extensive collaboration or interdisciplinary insights."
10.21037_gpm.2019.09.04.pdf,cross_disciplinary_team_science_rubric,T3,0,"The provided sections do not demonstrate evidence of team leadership, shared resources, or team policies. There is no mention of collaborative efforts or structured team dynamics that would indicate a cross-disciplinary approach. The focus appears to be primarily on individual studies and clinical outcomes without reference to a cohesive team framework or shared methodologies."
10.21037_gpm.2019.09.04.pdf,generalizable_solutions_rubric,G1,1,"The publication discusses various operational challenges related to male infertility, such as the need for referrals based on semen analysis results and the implications of recent changes in WHO guidelines. It highlights bottlenecks in the treatment of azoospermia and the importance of genetic evaluations, indicating an awareness of roadblocks in clinical practice. However, it does not provide a comprehensive exploration of generalizable solutions across multiple projects or settings, which limits its score to 1."
10.21037_gpm.2019.09.04.pdf,generalizable_solutions_rubric,G2,1,"The publication discusses various male infertility issues and treatments, indicating some common solutions across different conditions, such as the impact of sperm DNA fragmentation and the importance of genetic evaluations in cases of azoospermia. However, it does not provide a comprehensive overview of solutions that are generalizable across a wide range of diseases or conditions, limiting its applicability. Therefore, it partially meets the criteria for generalizable solutions but lacks broader applicability across multiple diseases."
10.21037_gpm.2019.09.04.pdf,generalizable_solutions_rubric,G3,1,"The publication discusses the importance of shared resources and policies in the context of male infertility, particularly regarding the updated WHO guidelines for semen analysis (SA) and the implications for treatment options. It highlights how changes in reference limits can affect patient categorization and treatment recommendations, indicating an awareness of the organizational environment in reproductive health. However, it does not provide extensive detail on how these policies are implemented or shared across different organizations, which limits the score to a 1 rather than a 2."
10.1101_2022.12.02.22283029.pdf,bold_rigorous_research_approaches_rubric,R1,1,"The research publication demonstrates some elements of ambitious research by investigating the temporal relationship between SARS-CoV-2 infection and new onset diabetes, which is a relevant and timely topic given the ongoing pandemic. However, it does not fully embody the characteristics of high-risk or paradigm-shifting research, as it primarily relies on existing data from the N3C database and does not propose a novel theoretical framework or approach that could lead to major advances in understanding the relationship between COVID-19 and diabetes. The study's design is rigorous, but it lacks the boldness typically associated with high-risk research that could lead to significant breakthroughs."
10.1101_2022.12.02.22283029.pdf,bold_rigorous_research_approaches_rubric,R2,2,"The research publication demonstrates rigorous methods by utilizing a large, nation-wide database (N3C) that aggregates electronic health records from over 70 institutions, which enhances the robustness and reproducibility of the findings. The study design includes measures to reduce bias, such as restricting the sample to patients with prior healthcare encounters and ensuring a minimum follow-up period. The definitions of SARS-CoV-2 infection and type 2 diabetes are clearly stated, and the use of standardized coding (ICD and SNOMED) adds to the reliability of the data. Additionally, the analysis is conducted in a secure computing environment using appropriate statistical software, further supporting the rigor of the research approach. Overall, the methods align well with the principles of rigorous research, reproducibility, and robust data handling."
10.1101_2022.12.02.22283029.pdf,bold_rigorous_research_approaches_rubric,R3,2,"The research publication demonstrates a high-reward research approach by utilizing a large, national database (N3C) to investigate the temporal relationship between SARS-CoV-2 infection and new onset diabetes, which is a significant public health concern. The methods employed, including the restriction of the sample to patients with prior healthcare encounters and rigorous definitions of diabetes based on ICD codes, indicate a commitment to reducing bias and ensuring reproducibility. The analysis is thorough, with clear presentation of results and implications for further research, showcasing rigorous testing of hypotheses. Additionally, the use of a secure computing environment and established statistical software further supports the robustness of the research approach. Overall, the publication aligns well with the principles of bold and rigorous research approaches."
10.1101_2022.12.02.22283029.pdf,boundary_crossing_partnerships_rubric,B1,0,"The publication does not demonstrate the principle of 'boundary_crossing_partnerships_rubric' in subcategory 'B1'. While it utilizes the N3C database, which aggregates data from over 70 institutions, there is no explicit mention of cross-sector partnerships or collaborations between industry and academia. The focus is primarily on the analysis of data related to diabetes and SARS-CoV-2 without highlighting any collaborative efforts that would indicate a partnership across different sectors."
10.1101_2022.12.02.22283029.pdf,boundary_crossing_partnerships_rubric,B2,0,"The publication does not demonstrate community engagement, patient involvement, or collaborative research as outlined in the 'boundary_crossing_partnerships_rubric' subcategory B2. The methods section primarily describes a data analysis using the N3C database without any mention of engaging with the community or involving patients in the research process. There is no indication of collaboration with community stakeholders or patients, which are essential components for scoring in this rubric."
10.1101_2022.12.02.22283029.pdf,boundary_crossing_partnerships_rubric,B3,0,"The publication does not demonstrate the principle of 'boundary_crossing_partnerships_rubric' in subcategory 'B3'. There is no mention of partnership incentives, reward systems, or policy support within the provided sections. The focus is primarily on the methodology and results of the study without addressing collaborative efforts or incentives that would indicate a partnership approach."
10.1101_2022.12.02.22283029.pdf,cross_disciplinary_team_science_rubric,T1,1,"The publication demonstrates some elements of interdisciplinary and cross-field collaboration, particularly through the use of the N3C database, which aggregates data from over 70 institutions. This suggests a multi-professional approach to research on the relationship between SARS-CoV-2 infection and new onset diabetes. However, the text does not explicitly mention collaboration among diverse professional fields or disciplines beyond the clinical context, which limits the score to a 1 rather than a 2."
10.1101_2022.12.02.22283029.pdf,cross_disciplinary_team_science_rubric,T2,1,"The publication demonstrates some elements of knowledge integration and a holistic approach by utilizing a large, nation-wide database (N3C) that aggregates data from multiple institutions. This approach allows for a broader understanding of the relationship between SARS-CoV-2 infection and new onset diabetes, indicating an effort to integrate knowledge across different healthcare settings. However, the methods primarily focus on a specific analysis without explicitly detailing how insights from various disciplines or perspectives were synthesized to form a comprehensive understanding of the issue. Thus, while there is evidence of a cross-disciplinary approach, it is not fully realized, leading to a score of 1."
10.1101_2022.12.02.22283029.pdf,cross_disciplinary_team_science_rubric,T3,0,"The publication does not provide evidence of team leadership, shared resources, or team policies. While it mentions the use of the N3C database, which aggregates data from multiple institutions, there is no indication of collaborative team dynamics or policies that facilitate cross-disciplinary teamwork. The methods and results sections focus primarily on the analysis of data without discussing the roles of team members or how resources were shared among them. Therefore, it does not meet the criteria for the 'T3' subcategory of the rubric."
10.1101_2022.12.02.22283029.pdf,generalizable_solutions_rubric,G1,1,"The publication discusses the operational challenges related to the identification of new diabetes cases in the context of SARS-CoV-2 infection, highlighting potential bottlenecks such as the timing of diagnoses and the healthcare system's interaction with patients. However, it does not provide a comprehensive exploration of multiple projects or a broader discussion of generalizable solutions to these challenges, which limits its score to a 1."
10.1101_2022.12.02.22283029.pdf,generalizable_solutions_rubric,G2,0,"The publication focuses specifically on the relationship between SARS-CoV-2 infection and new onset diabetes, which is a narrow scope limited to a specific disease context. There is no evidence of common solutions or generalizable findings across a range of conditions or diseases, as the study does not address how its findings might apply to other diseases or health conditions beyond the specific case of diabetes related to COVID-19. Therefore, it does not meet the criteria for the 'generalizable_solutions_rubric' subcategory 'G2'."
10.1101_2022.12.02.22283029.pdf,generalizable_solutions_rubric,G3,1,"The publication demonstrates some aspects of generalizable solutions, particularly through the use of the N3C database, which aggregates data from over 70 institutions. This suggests a shared resource that could facilitate broader applicability of findings. However, the focus on a specific population (individuals with SARS-CoV-2 and type 2 diabetes) limits the generalizability of the results to other contexts or populations. The mention of implications for screening and treatment strategies indicates an awareness of policy relevance, but there is insufficient detail on how these findings could be translated into broader organizational environments or policies. Thus, while there is a foundation for generalizability, it is not fully realized."
10.1017_cts.2024.13.pdf,bold_rigorous_research_approaches_rubric,R1,1,"The research publication demonstrates some elements of ambitious research by exploring the inclusion of non-English speakers in clinical and translational research, which addresses a significant gap in the field. However, while the study employs rigorous methods such as key informant interviews and thematic analysis, it does not clearly indicate a paradigm shift or high-risk approach that could lead to major advances. The focus on linguistic diversity is important, but the overall ambition and potential for transformative impact appear limited, resulting in a score of 1."
10.1017_cts.2024.13.pdf,bold_rigorous_research_approaches_rubric,R2,2,"The research publication demonstrates rigorous methods through a well-defined qualitative approach, including purposive sampling, semi-structured interviews, and thematic analysis. The use of multiple coders and the establishment of a codebook enhance the reproducibility and robustness of the findings. Additionally, the study adheres to ethical standards by obtaining IRB approval and informed consent. The data management process, including the use of NVivo for analysis, supports the principles of FAIR data by ensuring that the data is organized and accessible for future research. Overall, the methods employed are thorough and align with the rubric's emphasis on rigorous research approaches."
10.1017_cts.2024.13.pdf,bold_rigorous_research_approaches_rubric,R3,2,"The research publication demonstrates a rigorous approach to high-reward research by employing a well-defined methodology that includes purposive sampling, key informant interviews, and thematic analysis. The study's focus on increasing linguistic diversity in clinical and translational research addresses a significant gap in the field, which aligns with the principles of high-reward research. The methods section details the steps taken to ensure reproducibility, such as the use of a structured interview guide and the involvement of multiple coders in data analysis to enhance reliability. Additionally, the sharing of findings with key informants for feedback indicates a commitment to collaboration and transparency in research practices. Overall, the publication exemplifies rigorous testing and a thorough approach to data management and analysis, fulfilling the criteria of the rubric's subcategory R3."
10.1017_cts.2024.13.pdf,boundary_crossing_partnerships_rubric,B1,2,"The research publication demonstrates a strong implementation of the principle 'boundary_crossing_partnerships_rubric' in subcategory 'B1'. The study involves key informant interviews with CTSA hubs, indicating a cross-sector partnership between academia and industry (specifically, clinical and translational research). The collaboration includes a diverse team of investigators with expertise in community engagement, health equity, and immigrant health research, which reflects an industry-academia collaboration. Additionally, the study emphasizes the importance of linguistic diversity and inclusion, which aligns with the rubric's focus on cross-sector partnerships aimed at addressing disparities. The engagement of key informants from various hubs and the collaborative development of the interview guide further illustrate the effective partnership across different sectors."
10.1017_cts.2024.13.pdf,boundary_crossing_partnerships_rubric,B2,2,"The research publication demonstrates strong community engagement and patient involvement through its methods, which include key informant interviews with CTSA hubs focused on language inclusion. The study actively involves community representatives and stakeholders in the research process, as evidenced by the collaboration in developing the interview guide and the interest expressed by key informants in participating in the interpretation and dissemination of findings. The focus on strategies to increase linguistic diversity and the identification of lessons learned further highlight the collaborative nature of the research, aligning well with the principles of boundary-crossing partnerships."
10.1017_cts.2024.13.pdf,boundary_crossing_partnerships_rubric,B3,1,"The research publication demonstrates some elements of the 'boundary_crossing_partnerships_rubric' subcategory 'B3' by highlighting the involvement of key informants from CTSA hubs and their engagement in discussions about strategies for linguistic inclusion. However, while there is evidence of collaboration and sharing of strategies, the publication lacks explicit details on partnership incentives, reward systems, or policy support that would fully meet the criteria for a higher score. The focus is primarily on data collection and analysis rather than on the mechanisms that incentivize or support partnerships."
10.1017_cts.2024.13.pdf,cross_disciplinary_team_science_rubric,T1,2,"The research publication demonstrates a strong implementation of the 'cross_disciplinary_team_science_rubric' subcategory 'T1' by involving a diverse team of investigators from various fields, including community engagement, health equity, regulatory affairs, and immigrant health research. The collaborative development of the interview guide and the inclusion of multiple doctoral-level students in the research process highlight the interdisciplinary and multi-professional nature of the study. Additionally, the engagement of key informants from different CTSA hubs across the country further emphasizes the cross-field approach to addressing linguistic diversity in clinical and translational research."
10.1017_cts.2024.13.pdf,cross_disciplinary_team_science_rubric,T2,2,"The research publication demonstrates a strong implementation of the principle of knowledge integration and a holistic approach through its comprehensive methodology. The study involved collaboration among a diverse team of investigators with expertise in various relevant fields, such as community engagement, health equity, and immigrant health research. This collaboration indicates a commitment to integrating knowledge from different disciplines. Additionally, the use of key informant interviews and thematic analysis reflects a holistic approach to understanding the complexities of linguistic diversity in clinical and translational research. The feedback loop with key informants for interpreting and disseminating findings further emphasizes the integration of knowledge and perspectives from multiple stakeholders, reinforcing the effectiveness of a cross-disciplinary team science approach."
